id,package,NC,A,I,D
1,org.apache.hadoop.hdfs.server.namenode,302,0.08609271523178808,0.515,0.3989072847682119
2,org.apache.hadoop.mapred,273,0.12087912087912088,0.5987158908507223,0.2804049882701568
3,org.apache.hadoop.hdfs,241,0.016597510373443983,0.7857793983591613,0.19762309126739463
4,org.apache.hadoop.fs,230,0.20434782608695654,0.9257079808753218,0.13005580696227836
5,org.apache.hadoop.util,178,0.0898876404494382,0.918967587034814,0.00885522748425216
6,org.apache.hadoop.hdfs.server.datanode,125,0.056,0.6458333333333334,0.2981666666666666
7,org.apache.hadoop.fs.s3a,103,0.04854368932038835,0.4782608695652174,0.47319544111439427
8,org.apache.hadoop.hdfs.server.blockmanagement,103,0.07766990291262135,0.6221374045801527,0.300192692507226
9,org.apache.hadoop.yarn.api.protocolrecords,101,0.9702970297029703,0.7955010224948875,0.7657980521978578
10,org.apache.hadoop.yarn.api.protocolrecords.impl.pb,99,0.0,0.24427480916030533,0.7557251908396947
11,org.apache.hadoop.yarn.server.resourcemanager,99,0.10101010101010101,0.7675544794188862,0.1314354195710128
12,org.apache.hadoop.fs.azure,98,0.07142857142857142,0.1134020618556701,0.8151693667157585
13,org.apache.hadoop.mapreduce,96,0.1875,0.86731843575419,0.0548184357541901
14,org.apache.hadoop.io,91,0.13186813186813187,0.942572741194487,0.07444087306261893
15,org.apache.hadoop.yarn.api.records,89,0.6404494382022472,0.9511627906976744,0.5916122288999217
16,org.apache.hadoop.hdfs.protocol,86,0.06976744186046512,0.8950863213811421,0.03514623675839279
17,org.apache.hadoop.ipc,86,0.22093023255813954,0.838495575221239,0.05942580777937856
18,org.apache.hadoop.security,77,0.05194805194805195,0.9376718606782768,0.010380087373671243
19,org.apache.hadoop.tools.rumen,76,0.14473684210526316,0.40963855421686746,0.4456246036778694
20,org.apache.hadoop.yarn.server.resourcemanager.webapp.dao,76,0.0,0.5,0.5
21,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity,73,0.0958904109589041,0.6634146341463415,0.24069495489475434
22,org.apache.hadoop.streaming,64,0.03125,0.2535211267605634,0.7152288732394366
23,org.apache.hadoop.mapred.gridmix,63,0.031746031746031744,0.07936507936507936,0.8888888888888888
24,org.apache.hadoop.yarn.api.records.impl.pb,62,0.016129032258064516,0.7479674796747967,0.2359034880671388
25,org.apache.hadoop.yarn.server.resourcemanager.webapp,61,0.01639344262295082,0.24358974358974358,0.7400168137873055
26,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair,59,0.06779661016949153,0.5299145299145299,0.4022888599159785
27,org.apache.hadoop.hdfs.server.federation.router,58,0.08620689655172414,0.4387755102040816,0.47501759324419424
28,org.apache.hadoop.tools,58,0.1206896551724138,0.48148148148148145,0.3978288633461048
29,org.apache.hadoop.yarn.server.resourcemanager.scheduler,58,0.22413793103448276,0.8260869565217391,0.0502248875562219
30,org.apache.hadoop.hdfs.web.resources,56,0.03571428571428571,0.5,0.4642857142857143
31,org.apache.hadoop.yarn.server.api.protocolrecords,56,0.8928571428571429,0.7714285714285715,0.6642857142857144
32,org.apache.hadoop.hdfs.server.namenode.ha,55,0.07272727272727272,0.40217391304347827,0.525098814229249
33,org.apache.hadoop.yarn.server.nodemanager,55,0.12727272727272726,0.7315789473684211,0.1411483253588517
34,org.apache.hadoop.yarn.server.api.protocolrecords.impl.pb,52,0.0,0.34177215189873417,0.6582278481012658
35,org.apache.hadoop.yarn.util,50,0.1,0.936923076923077,0.03692307692307706
36,org.apache.hadoop.hdfs.server.namenode.snapshot,48,0.0625,0.4482758620689655,0.4892241379310345
37,org.apache.hadoop.hdfs.server.protocol,48,0.1875,0.8436363636363636,0.03113636363636374
38,org.apache.hadoop.io.erasurecode.rawcoder,47,0.1276595744680851,0.4246575342465753,0.44768289128533956
39,org.apache.hadoop.mapreduce.lib.input,47,0.06382978723404255,0.6492537313432836,0.2869164814226739
40,org.apache.hadoop.fs.viewfs,45,0.022222222222222223,0.22413793103448276,0.753639846743295
41,org.apache.hadoop.mapred.lib,45,0.06666666666666667,0.4,0.5333333333333333
42,org.apache.hadoop.hdfs.util,42,0.09523809523809523,0.8132530120481928,0.09150889271371199
43,org.apache.hadoop.fs.azurebfs,41,0.024390243902439025,0.13043478260869565,0.8451749734888654
44,org.apache.hadoop.fs.shell,41,0.0,0.3870967741935484,0.6129032258064516
45,org.apache.hadoop.ozone.om,41,0.14634146341463414,0.2653061224489796,0.5883524141363863
46,org.apache.hadoop.yarn.server.timelineservice.storage.common,41,0.24390243902439024,0.7,0.056097560975609806
47,org.apache.hadoop.fs.slive,39,0.0,0.034482758620689655,0.9655172413793104
48,org.apache.hadoop.test,39,0.1794871794871795,0.9701280227596017,0.14961520224678115
49,org.apache.hadoop.yarn.server.resourcemanager.reservation,39,0.3333333333333333,0.6509433962264151,0.01572327044025168
50,org.apache.hadoop.ha,38,0.21052631578947367,0.64,0.14947368421052631
51,org.apache.hadoop.hdfs.protocolPB,38,0.2631578947368421,0.6956521739130435,0.041189931350114506
52,org.apache.hadoop.mapreduce.jobhistory,38,0.05263157894736842,0.5131578947368421,0.4342105263157894
53,org.apache.hadoop.mapreduce.v2.hs,38,0.07894736842105263,0.39344262295081966,0.5276100086281277
54,org.apache.hadoop.yarn.server.timeline,37,0.10810810810810811,0.4262295081967213,0.46566238369517055
55,org.apache.hadoop.hdfs.server.datanode.fsdataset.impl,36,0.08333333333333333,0.4626865671641791,0.4539800995024875
56,org.apache.hadoop.hdfs.server.federation.store.protocol.impl.pb,36,0.0,0.18181818181818182,0.8181818181818181
57,org.apache.hadoop.mapreduce.v2.app.webapp,36,0.027777777777777776,0.30612244897959184,0.6660997732426304
58,org.apache.hadoop.metrics2.impl,36,0.0,0.45614035087719296,0.543859649122807
59,org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.resources,36,0.19444444444444445,0.4,0.40555555555555556
60,org.apache.hadoop.hdfs.server.federation.store.protocol,35,0.9714285714285714,0.6568627450980392,0.6282913165266106
61,org.apache.hadoop.io.compress,35,0.2571428571428571,0.7898550724637681,0.04699792960662519
62,org.apache.hadoop.io.file.tfile,35,0.02857142857142857,0.125,0.8464285714285714
63,org.apache.hadoop.net,35,0.14285714285714285,0.9113573407202216,0.05421448357736436
64,org.apache.hadoop.yarn.client.api.impl,35,0.05714285714285714,0.423728813559322,0.5191283292978208
65,org.apache.hadoop.yarn.server.resourcemanager.recovery,35,0.05714285714285714,0.6071428571428571,0.33571428571428574
66,org.apache.hadoop.yarn.server.federation.store.records,34,0.8823529411764706,0.7659574468085106,0.6483103879849812
67,org.apache.hadoop.fs.s3a.s3guard,33,0.21212121212121213,0.24390243902439024,0.5439763488543976
68,org.apache.hadoop.hdfs.web,33,0.030303030303030304,0.6521739130434783,0.31752305665349145
69,org.apache.hadoop.mapreduce.v2.app.job.event,33,0.0,0.5774647887323944,0.4225352112676056
70,org.apache.hadoop.mapreduce.v2.hs.webapp,32,0.0,0.030303030303030304,0.9696969696969697
71,org.apache.hadoop.metrics2.lib,32,0.09375,0.8235294117647058,0.08272058823529416
72,org.apache.hadoop.yarn.server.federation.store.records.impl.pb,31,0.0,0.0625,0.9375
73,org.apache.hadoop.yarn.server.router.webapp,31,0.0967741935483871,0.034482758620689655,0.8687430478309233
74,org.apache.hadoop.yarn.server.timelineservice.reader,31,0.03225806451612903,0.5098039215686274,0.4579380139152436
75,org.apache.hadoop.yarn.webapp,31,0.2903225806451613,0.8760683760683761,0.16639095671353732
76,org.apache.hadoop.hdfs.tools,30,0.0,0.6296296296296297,0.37037037037037035
77,org.apache.hadoop.yarn.server.timelineservice.storage.flow,30,0.0,0.4375,0.5625
78,org.apache.hadoop.fs.s3a.commit,29,0.20689655172413793,0.5833333333333334,0.20977011494252873
79,org.apache.hadoop.mapreduce.v2.api.protocolrecords,29,0.9655172413793104,0.6714285714285714,0.6369458128078818
80,org.apache.hadoop.mapreduce.v2.api.protocolrecords.impl.pb,29,0.0,0.12121212121212122,0.8787878787878788
81,org.apache.hadoop.mapreduce.v2.app,29,0.06896551724137931,0.7456140350877193,0.18542044767090138
82,org.apache.hadoop.yarn.server.resourcemanager.monitor.capacity,29,0.06896551724137931,0.17142857142857143,0.7596059113300493
83,org.apache.hadoop.mapreduce.lib.db,28,0.07142857142857142,0.07407407407407407,0.8544973544973545
84,org.apache.hadoop.mapreduce.lib.output,28,0.10714285714285714,0.7723577235772358,0.12049941927990715
85,org.apache.hadoop.yarn.server.nodemanager.webapp,28,0.0,0.10344827586206896,0.896551724137931
86,org.apache.hadoop.fs.azurebfs.services,27,0.037037037037037035,0.41025641025641024,0.5527065527065527
87,org.apache.hadoop.hdfs.tools.offlineImageViewer,27,0.0,0.08695652173913043,0.9130434782608696
88,org.apache.hadoop.http,27,0.1111111111111111,0.8875,0.001388888888888884
89,org.apache.hadoop.conf,26,0.15384615384615385,0.9952045133991537,0.14905066724530758
90,org.apache.hadoop.mapreduce.task.reduce,26,0.19230769230769232,0.13793103448275862,0.669761273209549
91,org.apache.hadoop.yarn.webapp.view,26,0.15384615384615385,0.7684210526315789,0.07773279352226725
92,org.apache.hadoop.oncrpc,25,0.12,0.8787878787878788,0.00121212121212122
93,org.apache.hadoop.yarn.api,25,0.48,0.9060150375939849,0.3860150375939848
94,org.apache.hadoop.yarn.client,25,0.12,0.6153846153846154,0.2646153846153846
95,org.apache.hadoop.yarn.server.api,25,0.64,0.823076923076923,0.46307692307692294
96,org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.runtime.docker,25,0.04,0.2727272727272727,0.6872727272727273
97,org.apache.hadoop.cli.util,24,0.16666666666666666,0.6363636363636364,0.19696969696969702
98,org.apache.hadoop.hdfs.nfs.nfs3,24,0.0,0.125,0.875
99,org.apache.hadoop.nfs.nfs3.request,24,0.08333333333333333,0.22580645161290322,0.6908602150537635
100,org.apache.hadoop.nfs.nfs3.response,24,0.0,0.3142857142857143,0.6857142857142857
101,org.apache.hadoop.ozone,24,0.08333333333333333,0.907608695652174,0.009057971014492683
102,org.apache.hadoop.ozone.s3.endpoint,24,0.0,0.0,1.0
103,org.apache.hadoop.security.authentication.util,24,0.08333333333333333,0.6415094339622641,0.2751572327044025
104,org.apache.hadoop.yarn.service,24,0.08333333333333333,0.5208333333333334,0.39583333333333326
105,org.apache.hadoop.crypto,23,0.21739130434782608,0.6140350877192983,0.16857360793287568
106,org.apache.hadoop.crypto.key.kms.server,23,0.0,0.17857142857142858,0.8214285714285714
107,org.apache.hadoop.hdds.scm.container,23,0.043478260869565216,0.7901234567901234,0.1663982823403114
108,org.apache.hadoop.hdds.scm.pipeline,23,0.08695652173913043,0.7590361445783133,0.15400733368255626
109,org.apache.hadoop.io.erasurecode.coder,23,0.30434782608695654,0.2413793103448276,0.45427286356821583
110,org.apache.hadoop.mapreduce.v2.api.records,23,0.4782608695652174,0.9689922480620154,0.44725311762723274
111,org.apache.hadoop.yarn.api.records.timelineservice,23,0.043478260869565216,0.8,0.15652173913043477
112,org.apache.hadoop.yarn.service.utils,23,0.043478260869565216,0.6896551724137931,0.26686656671664166
113,org.apache.hadoop.fs.adl.live,22,0.0,0.0,1.0
114,org.apache.hadoop.hdds.scm,22,0.045454545454545456,0.8888888888888888,0.06565656565656575
115,org.apache.hadoop.mapreduce.v2.app.webapp.dao,22,0.045454545454545456,0.5161290322580645,0.4384164222873901
116,org.apache.hadoop.security.authentication.server,22,0.13636363636363635,0.711864406779661,0.15177195685670264
117,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,22,0.0,0.6666666666666666,0.33333333333333337
118,org.apache.hadoop.yarn.server.timelineservice.storage,22,0.13636363636363635,0.5625,0.30113636363636365
119,org.apache.hadoop.yarn.service.api.records,22,0.0,0.7666666666666667,0.23333333333333328
120,org.apache.hadoop.fs.swift,21,0.047619047619047616,0.20833333333333334,0.7440476190476191
121,org.apache.hadoop.ozone.client,21,0.0,0.7794117647058824,0.22058823529411764
122,org.apache.hadoop.yarn.exceptions,21,0.0,0.9709724238026125,0.029027576197387495
123,org.apache.hadoop.fs.aliyun.oss,20,0.05,0.0,0.95
124,org.apache.hadoop.fs.shell.find,20,0.15,0.10526315789473684,0.7447368421052631
125,org.apache.hadoop.hdds.scm.node,20,0.15,0.5909090909090909,0.25909090909090904
126,org.apache.hadoop.hdfs.client.impl,20,0.0,0.6274509803921569,0.37254901960784315
127,org.apache.hadoop.io.retry,20,0.15,0.8333333333333334,0.016666666666666607
128,org.apache.hadoop.mapred.join,20,0.3,0.0,0.7
129,org.apache.hadoop.mapreduce.lib.join,20,0.3,0.047619047619047616,0.6523809523809524
130,org.apache.hadoop.utils,20,0.3,0.75,0.050000000000000044
131,org.apache.hadoop.yarn.server.nodemanager.containermanager.container,20,0.05,0.8767123287671232,0.07328767123287672
132,org.apache.hadoop.crypto.key,19,0.21052631578947367,0.7090909090909091,0.08038277511961722
133,org.apache.hadoop.examples,19,0.0,0.1,0.9
134,org.apache.hadoop.fs.s3a.commit.staging,19,0.0,0.3793103448275862,0.6206896551724138
135,org.apache.hadoop.hdfs.server.federation.store,19,0.3684210526315789,0.6909090909090909,0.0593301435406699
136,org.apache.hadoop.lib.wsrs,19,0.47368421052631576,0.21052631578947367,0.3157894736842106
137,org.apache.hadoop.mapred.lib.aggregate,19,0.15789473684210525,0.05,0.7921052631578948
138,org.apache.hadoop.mapred.nativetask,19,0.42105263157894735,0.6346153846153846,0.055668016194331926
139,org.apache.hadoop.mapred.nativetask.serde,19,0.10526315789473684,0.2962962962962963,0.5984405458089669
140,org.apache.hadoop.mapreduce.lib.aggregate,19,0.10526315789473684,0.09523809523809523,0.7994987468671679
141,org.apache.hadoop.yarn,19,0.0,0.6481481481481481,0.35185185185185186
142,org.apache.hadoop.yarn.security,19,0.05263157894736842,0.8888888888888888,0.0584795321637428
143,org.apache.hadoop.yarn.server.resourcemanager.reservation.planning,19,0.2631578947368421,0.32142857142857145,0.41541353383458646
144,org.apache.hadoop.fs.contract,18,0.9444444444444444,0.92018779342723,0.8646322378716744
145,org.apache.hadoop.fs.permission,18,0.0,0.9633620689655172,0.03663793103448276
146,org.apache.hadoop.hdfs.protocol.datatransfer,18,0.16666666666666666,0.7763157894736842,0.05701754385964919
147,org.apache.hadoop.hdfs.qjournal.client,18,0.0,0.36,0.64
148,org.apache.hadoop.hdfs.server.federation.resolver,18,0.2222222222222222,0.7837837837837838,0.006006006006006093
149,org.apache.hadoop.mapred.pipes,18,0.0,0.0,1.0
150,org.apache.hadoop.metrics2,18,0.6666666666666666,0.9123711340206185,0.5790378006872852
151,org.apache.hadoop.service.launcher,18,0.2222222222222222,0.34615384615384615,0.43162393162393164
152,org.apache.hadoop.yarn.client.cli,18,0.05555555555555555,0.14285714285714285,0.8015873015873016
153,org.apache.hadoop.yarn.nodelabels,18,0.2777777777777778,0.825,0.10277777777777786
154,org.apache.hadoop.yarn.server.applicationhistoryservice,18,0.2222222222222222,0.35714285714285715,0.4206349206349207
155,org.apache.hadoop.yarn.server.resourcemanager.security,18,0.0,0.7721518987341772,0.22784810126582278
156,org.apache.hadoop.fs.azurebfs.contract,17,0.0,0.0,1.0
157,org.apache.hadoop.hdfs.server.balancer,17,0.058823529411764705,0.5588235294117647,0.38235294117647056
158,org.apache.hadoop.hdfs.server.common,17,0.29411764705882354,0.9166666666666666,0.2107843137254901
159,org.apache.hadoop.ozone.container.common.impl,17,0.058823529411764705,0.7407407407407407,0.20043572984749458
160,org.apache.hadoop.service,17,0.17647058823529413,0.9330708661417323,0.10954145437702634
161,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.conf,17,0.17647058823529413,0.1111111111111111,0.7124183006535948
162,org.apache.hadoop.yarn.server.resourcemanager.scheduler.constraint,17,0.23529411764705882,0.48484848484848486,0.27985739750445626
163,org.apache.hadoop.fs.http.server,16,0.0,0.058823529411764705,0.9411764705882353
164,org.apache.hadoop.mapreduce.v2,16,0.0,0.5,0.5
165,org.apache.hadoop.ozone.web.handlers,16,0.1875,0.625,0.1875
166,org.apache.hadoop.registry.server.dns,16,0.1875,0.16666666666666666,0.6458333333333334
167,org.apache.hadoop.security.authorize,16,0.1875,0.9090909090909091,0.09659090909090917
168,org.apache.hadoop.security.token.delegation.web,16,0.125,0.7037037037037037,0.17129629629629628
169,org.apache.hadoop.utils.db,16,0.1875,0.3684210526315789,0.444078947368421
170,org.apache.hadoop.yarn.server.federation.policies.manager,16,0.1875,0.375,0.4375
171,org.apache.hadoop.yarn.server.federation.policies.router,16,0.1875,0.5588235294117647,0.2536764705882353
172,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.event,16,0.0,0.5172413793103449,0.48275862068965514
173,org.apache.hadoop.yarn.server.resourcemanager.scheduler.event,16,0.0,0.8255813953488372,0.17441860465116277
174,org.apache.hadoop.yarn.server.router.clientrm,16,0.1875,0.125,0.6875
175,org.apache.hadoop.hdds.server.events,15,0.4,0.8947368421052632,0.2947368421052632
176,org.apache.hadoop.hdfs.qjournal.server,15,0.06666666666666667,0.375,0.5583333333333333
177,org.apache.hadoop.hdfs.server.datanode.checker,15,0.2,0.4166666666666667,0.3833333333333333
178,org.apache.hadoop.io.erasurecode,15,0.13333333333333333,0.8974358974358975,0.030769230769230882
179,org.apache.hadoop.mapreduce.lib.partition,15,0.0,0.125,0.875
180,org.apache.hadoop.mapreduce.v2.app.rm,15,0.26666666666666666,0.59375,0.1395833333333334
181,org.apache.hadoop.metrics2.util,15,0.13333333333333333,0.8076923076923077,0.05897435897435899
182,org.apache.hadoop.ozone.audit,15,0.2,0.5555555555555556,0.24444444444444446
183,org.apache.hadoop.ozone.container.replication,15,0.2,0.35714285714285715,0.44285714285714284
184,org.apache.hadoop.ozone.s3,15,0.0,0.25,0.75
185,org.apache.hadoop.yarn.logaggregation,15,0.0,0.6666666666666666,0.33333333333333337
186,org.apache.hadoop.yarn.server,15,0.0,0.7142857142857143,0.2857142857142857
187,org.apache.hadoop.yarn.server.applicationhistoryservice.webapp,15,0.0,0.11764705882352941,0.8823529411764706
188,org.apache.hadoop.yarn.server.nodemanager.amrmproxy,15,0.26666666666666666,0.2857142857142857,0.4476190476190476
189,org.apache.hadoop.yarn.server.resourcemanager.rmapp,15,0.06666666666666667,0.9289617486338798,0.0043715846994535346
190,org.apache.hadoop.yarn.server.resourcemanager.rmnode,15,0.06666666666666667,0.8842975206611571,0.04903581267217627
191,org.apache.hadoop.yarn.server.timelineservice.collector,15,0.06666666666666667,0.6666666666666666,0.2666666666666667
192,org.apache.hadoop.cli,14,0.0,0.13333333333333333,0.8666666666666667
193,org.apache.hadoop.fs.adl,14,0.0,0.2,0.8
194,org.apache.hadoop.fs.azurebfs.contracts.exceptions,14,0.07142857142857142,0.65,0.2785714285714286
195,org.apache.hadoop.fs.contract.hdfs,14,0.0,0.125,0.875
196,org.apache.hadoop.fs.s3a.scale,14,0.14285714285714285,0.125,0.7321428571428572
197,org.apache.hadoop.hdfs.server.namenode.sps,14,0.35714285714285715,0.48148148148148145,0.1613756613756614
198,org.apache.hadoop.hdfs.server.namenode.startupprogress,14,0.0,0.5384615384615384,0.46153846153846156
199,org.apache.hadoop.security.token,14,0.42857142857142855,0.9615384615384616,0.39010989010989006
200,org.apache.hadoop.tools.mapred,14,0.0,0.2631578947368421,0.736842105263158
201,org.apache.hadoop.tracing,14,0.14285714285714285,0.4166666666666667,0.44047619047619047
202,org.apache.hadoop.yarn.client.api,14,0.6428571428571429,0.8631578947368421,0.5060150375939849
203,org.apache.hadoop.yarn.security.client,14,0.14285714285714285,0.8313253012048193,0.025817555938037806
204,org.apache.hadoop.yarn.server.nodemanager.containermanager.monitor,14,0.07142857142857142,0.48,0.4485714285714286
205,org.apache.hadoop.yarn.server.nodemanager.nodelabels,14,0.35714285714285715,0.2777777777777778,0.3650793650793651
206,org.apache.hadoop.yarn.server.resourcemanager.scheduler.placement,14,0.21428571428571427,0.6666666666666666,0.11904761904761907
207,org.apache.hadoop.yarn.server.resourcemanager.scheduler.policy,14,0.21428571428571427,0.45,0.33571428571428574
208,org.apache.hadoop.yarn.server.sharedcachemanager,14,0.07142857142857142,0.2631578947368421,0.6654135338345865
209,org.apache.hadoop.hdds.scm.block,13,0.23076923076923078,0.375,0.39423076923076916
210,org.apache.hadoop.hdfs.server.federation.store.records,13,0.5384615384615384,0.8791208791208791,0.41758241758241743
211,org.apache.hadoop.ozone.container.common,13,0.0,0.7777777777777778,0.2222222222222222
212,org.apache.hadoop.ozone.web,13,0.0,0.1,0.9
213,org.apache.hadoop.service.launcher.testservices,13,0.0,0.35714285714285715,0.6428571428571428
214,org.apache.hadoop.yarn.applications.distributedshell,13,0.0,0.08333333333333333,0.9166666666666666
215,org.apache.hadoop.yarn.server.nodemanager.containermanager.launcher,13,0.0,0.5555555555555556,0.4444444444444444
216,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,13,0.15384615384615385,0.13333333333333333,0.7128205128205128
217,org.apache.hadoop.yarn.server.resourcemanager.nodelabels,13,0.07692307692307693,0.8878504672897196,0.035226455787203514
218,org.apache.hadoop.yarn.server.resourcemanager.rmcontainer,13,0.07692307692307693,0.9140625,0.009014423076923128
219,org.apache.hadoop.yarn.sls.scheduler,13,0.15384615384615385,0.4,0.4461538461538461
220,org.apache.hadoop.examples.terasort,12,0.0,0.08333333333333333,0.9166666666666666
221,org.apache.hadoop.fs.contract.localfs,12,0.0,0.2,0.8
222,org.apache.hadoop.fs.contract.rawlocal,12,0.0,0.07692307692307693,0.9230769230769231
223,org.apache.hadoop.fs.contract.router,12,0.0,0.0,1.0
224,org.apache.hadoop.fs.swift.exceptions,12,0.0,0.8,0.19999999999999996
225,org.apache.hadoop.hdfs.net,12,0.16666666666666666,0.7391304347826086,0.09420289855072472
226,org.apache.hadoop.hdfs.server.datanode.erasurecode,12,0.08333333333333333,0.14285714285714285,0.7738095238095238
227,org.apache.hadoop.hdfs.server.datanode.fsdataset,12,0.3333333333333333,0.9074074074074074,0.2407407407407407
228,org.apache.hadoop.hdfs.web.oauth2,12,0.16666666666666666,0.14285714285714285,0.6904761904761905
229,org.apache.hadoop.mapreduce.v2.api.records.impl.pb,12,0.0,0.6756756756756757,0.32432432432432434
230,org.apache.hadoop.mapreduce.v2.app.job.impl,12,0.16666666666666666,0.5862068965517241,0.24712643678160928
231,org.apache.hadoop.mapreduce.v2.app.speculate,12,0.16666666666666666,0.3333333333333333,0.5
232,org.apache.hadoop.metrics2.sink,12,0.0,0.2,0.8
233,org.apache.hadoop.oncrpc.security,12,0.3333333333333333,0.8064516129032258,0.13978494623655902
234,org.apache.hadoop.ozone.container.common.interfaces,12,0.8333333333333334,0.8,0.6333333333333333
235,org.apache.hadoop.ozone.container.common.report,12,0.08333333333333333,0.09090909090909091,0.8257575757575757
236,org.apache.hadoop.ozone.container.keyvalue,12,0.0,0.7441860465116279,0.2558139534883721
237,org.apache.hadoop.ozone.freon,12,0.0,0.125,0.875
238,org.apache.hadoop.ozone.om.helpers,12,0.0,0.8163265306122449,0.18367346938775508
239,org.apache.hadoop.ozone.protocol.commands,12,0.08333333333333333,0.7727272727272727,0.14393939393939392
240,org.apache.hadoop.ozone.protocolPB,12,0.08333333333333333,0.5625,0.35416666666666663
241,org.apache.hadoop.streaming.io,12,0.16666666666666666,0.26666666666666666,0.5666666666666667
242,org.apache.hadoop.tools.util,12,0.16666666666666666,0.7419354838709677,0.09139784946236562
243,org.apache.hadoop.yarn.api.records.timeline,12,0.0,0.8208955223880597,0.17910447761194026
244,org.apache.hadoop.yarn.server.resourcemanager.placement,12,0.08333333333333333,0.55,0.3666666666666666
245,org.apache.hadoop.yarn.server.resourcemanager.rmapp.attempt,12,0.08333333333333333,0.9212598425196851,0.0045931758530184386
246,org.apache.hadoop.yarn.server.webproxy,12,0.0,0.5384615384615384,0.46153846153846156
247,org.apache.hadoop.contrib.utils.join,11,0.45454545454545453,0.25,0.2954545454545454
248,org.apache.hadoop.fs.azure.metrics,11,0.0,0.4,0.6
249,org.apache.hadoop.fs.contract.router.web,11,0.0,0.0,1.0
250,org.apache.hadoop.fs.contract.s3a,11,0.0,0.3888888888888889,0.6111111111111112
251,org.apache.hadoop.fs.swift.auth,11,0.0,0.6666666666666666,0.33333333333333337
252,org.apache.hadoop.hdds.scm.container.replication,11,0.09090909090909091,0.46153846153846156,0.4475524475524475
253,org.apache.hadoop.hdds.scm.node.states,11,0.0,0.6428571428571429,0.3571428571428571
254,org.apache.hadoop.hdds.scm.server,11,0.09090909090909091,0.75,0.15909090909090906
255,org.apache.hadoop.hdfs.server.diskbalancer,11,0.0,0.6363636363636364,0.36363636363636365
256,org.apache.hadoop.hdfs.server.federation.metrics,11,0.2727272727272727,0.5769230769230769,0.15034965034965042
257,org.apache.hadoop.hdfs.server.federation.resolver.order,11,0.18181818181818182,0.5454545454545454,0.2727272727272727
258,org.apache.hadoop.hdfs.shortcircuit,11,0.0,0.5416666666666666,0.45833333333333337
259,org.apache.hadoop.hdfs.tools.offlineEditsViewer,11,0.0,0.16666666666666666,0.8333333333333334
260,org.apache.hadoop.io.compress.bzip2,11,0.09090909090909091,0.3076923076923077,0.6013986013986014
261,org.apache.hadoop.io.serializer,11,0.36363636363636365,0.6666666666666666,0.030303030303030276
262,org.apache.hadoop.mapred.nativetask.buffer,11,0.18181818181818182,0.5714285714285714,0.24675324675324672
263,org.apache.hadoop.mapreduce.checkpoint,11,0.2727272727272727,0.6111111111111112,0.11616161616161613
264,org.apache.hadoop.mapreduce.counters,11,0.6363636363636364,0.42105263157894735,0.05741626794258359
265,org.apache.hadoop.ozone.lease,11,0.0,0.875,0.125
266,org.apache.hadoop.registry.client.impl.zk,11,0.45454545454545453,0.6190476190476191,0.07359307359307365
267,org.apache.hadoop.tools.rumen.datatypes,11,0.2727272727272727,0.7,0.027272727272727337
268,org.apache.hadoop.yarn.server.federation.policies,11,0.2727272727272727,0.7567567567567568,0.029484029484029506
269,org.apache.hadoop.yarn.server.federation.policies.amrmproxy,11,0.18181818181818182,0.6551724137931034,0.1630094043887147
270,org.apache.hadoop.yarn.server.nodemanager.containermanager,11,0.18181818181818182,0.782608695652174,0.035573122529644285
271,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,11,0.09090909090909091,0.8421052631578947,0.06698564593301437
272,org.apache.hadoop.yarn.server.nodemanager.containermanager.scheduler,11,0.09090909090909091,0.3076923076923077,0.6013986013986014
273,org.apache.hadoop.yarn.server.timelineservice.reader.filter,11,0.09090909090909091,0.65625,0.25284090909090906
274,org.apache.hadoop.yarn.server.webapp,11,0.09090909090909091,0.7222222222222222,0.18686868686868685
275,org.apache.hadoop.yarn.service.client,11,0.0,0.5217391304347826,0.4782608695652174
276,org.apache.hadoop.yarn.service.component,11,0.09090909090909091,0.64,0.26909090909090905
277,org.apache.hadoop.yarn.state,11,0.45454545454545453,0.6774193548387096,0.1319648093841641
278,org.apache.hadoop.fs.aliyun.oss.contract,10,0.0,0.09090909090909091,0.9090909090909091
279,org.apache.hadoop.fs.azure.contract,10,0.0,0.0,1.0
280,org.apache.hadoop.fs.azurebfs.oauth2,10,0.1,0.6666666666666666,0.2333333333333334
281,org.apache.hadoop.fs.ozone,10,0.0,0.0,1.0
282,org.apache.hadoop.fs.ozone.contract,10,0.0,0.0,1.0
283,org.apache.hadoop.hdfs.protocol.datatransfer.sasl,10,0.2,0.6428571428571429,0.15714285714285703
284,org.apache.hadoop.hdfs.security.token.block,10,0.0,0.8809523809523809,0.11904761904761907
285,org.apache.hadoop.mapreduce.util,10,0.0,0.71875,0.28125
286,org.apache.hadoop.ozone.container.common.helpers,10,0.0,0.8222222222222222,0.1777777777777778
287,org.apache.hadoop.ozone.container.common.statemachine.commandhandler,10,0.1,0.0,0.9
